tweet_id,username,timestamp,date,content,url,level
1932243784747626552,Robinhoodett,2025-06-10T01:09:52.000Z,2025-06-10,So cute,https://x.com/Robinhoodett/status/1932243784747626552,1
1931800940253950076,SHaney900966573,2025-06-08T19:50:09.000Z,2025-06-08,Someone should adopt,https://x.com/SHaney900966573/status/1931800940253950076,1
1931813558058127570,militaryhistori,2025-06-08T20:40:18.000Z,2025-06-08,Lovely,https://x.com/militaryhistori/status/1931813558058127570,1
1932283980285714730,HillSmock,2025-06-10T03:49:35.000Z,2025-06-10,He needs a home!,https://x.com/HillSmock/status/1932283980285714730,1
1932285254611673179,HillSmock,2025-06-10T03:54:39.000Z,2025-06-10,Where is she at?,https://x.com/HillSmock/status/1932285254611673179,1
1931838951003742532,bscoutwyatt,2025-06-08T22:21:12.000Z,2025-06-08,Please adopt him,https://x.com/bscoutwyatt/status/1931838951003742532,1
1932234922397233191,Globalnews024,2025-06-10T00:34:39.000Z,2025-06-10,Good,https://x.com/Globalnews024/status/1932234922397233191,1
1932152585244545368,AnnieDe16832358,2025-06-09T19:07:28.000Z,2025-06-09,How sweet and touching.,https://x.com/AnnieDe16832358/status/1932152585244545368,1
1931970836358934796,katecyrusdgreat,2025-06-09T07:05:16.000Z,2025-06-09,Proof that happiness requires the eyes of the heart - only the heart.,https://x.com/katecyrusdgreat/status/1931970836358934796,1
1932080782601818185,GaryW_Rodgers,2025-06-09T14:22:09.000Z,2025-06-09,Have a fabulous day.,https://x.com/GaryW_Rodgers/status/1932080782601818185,1
1932130411309621372,kmilesley,2025-06-09T17:39:21.000Z,2025-06-09,Too cute! I love this post!,https://x.com/kmilesley/status/1932130411309621372,1
1931903115780915555,SwatoMato,2025-06-09T02:36:10.000Z,2025-06-09,He looks stoned.,https://x.com/SwatoMato/status/1931903115780915555,1
1931832770298339422,lmcplc20169,2025-06-08T21:56:38.000Z,2025-06-08,I would snatch that sweetheart up in a heartbeat.,https://x.com/lmcplc20169/status/1931832770298339422,1
1931736795676610678,Doggyhub147,2025-06-08T15:35:16.000Z,2025-06-08,Ballerina dancer,https://x.com/Doggyhub147/status/1931736795676610678,1
1932059577245167952,tanylake,2025-06-09T12:57:53.000Z,2025-06-09,Trauma response. When you are desperate for someone to accept you and not be mean to you. I feel this so hard,https://x.com/tanylake/status/1932059577245167952,1
1932230174520844747,Sherrillacyr12,2025-06-10T00:15:47.000Z,2025-06-10,Oh please someone give this beautiful creature a loving home.,https://x.com/Sherrillacyr12/status/1932230174520844747,1
1931874855768707326,missfentanyll,2025-06-09T00:43:52.000Z,2025-06-09,@beyondfentanyl  lmao that face card too perf,https://x.com/missfentanyll/status/1931874855768707326,1
1931871769859924328,PoultryBadBoy,2025-06-09T00:31:37.000Z,2025-06-09,Get this dog a home king of the fricken road what a nice one,https://x.com/PoultryBadBoy/status/1931871769859924328,1
1931915571085639946,GinaElaine3,2025-06-09T03:25:40.000Z,2025-06-09,Maggie = perfection,https://x.com/GinaElaine3/status/1931915571085639946,1
1931873290727178620,patsymartin67,2025-06-09T00:37:39.000Z,2025-06-09,I would adopt this dog.,https://x.com/patsymartin67/status/1931873290727178620,1
1932031128044707857,janvi_tembhurne,2025-06-09T11:04:50.000Z,2025-06-09,His eyes are smiling,https://x.com/janvi_tembhurne/status/1932031128044707857,1
1932514349001945505,bnowornever,2025-06-10T19:04:59.000Z,2025-06-10,I want her.,https://x.com/bnowornever/status/1932514349001945505,1
1932095858285138177,SteveMo83645487,2025-06-09T15:22:03.000Z,2025-06-09,Beautiful,https://x.com/SteveMo83645487/status/1932095858285138177,1
1931735418212422012,Fringe_Centrist,2025-06-08T15:29:48.000Z,2025-06-08,My understanding is that this dog has a home and that this is her family picking her up from the kennel after they went on vacation.,https://x.com/Fringe_Centrist/status/1931735418212422012,1
1931768648668197017,CichConsta37143,2025-06-08T17:41:51.000Z,2025-06-08,Where is she?,https://x.com/CichConsta37143/status/1931768648668197017,1
1932199698091364808,chapps,2025-06-09T22:14:41.000Z,2025-06-09,It’s not a smile. The dog is stressed and scared and closing her eyes so as not to appear threatening. Notice that she’s also shaking.,https://x.com/chapps/status/1932199698091364808,1
1931756554694402254,GreenLifeS8,2025-06-08T16:53:47.000Z,2025-06-08,Hey,https://x.com/GreenLifeS8/status/1931756554694402254,1
1931730560122339680,Beckybamarama,2025-06-08T15:10:30.000Z,2025-06-08,Who would surrender this beautiful dog,https://x.com/Beckybamarama/status/1931730560122339680,1
1931778639294570574,vanwickle130,2025-06-08T18:21:32.000Z,2025-06-08,Where is this dog?,https://x.com/vanwickle130/status/1931778639294570574,1
1931778131943154019,Hypnos2021,2025-06-08T18:19:32.000Z,2025-06-08,Please tell me she was adopted,https://x.com/Hypnos2021/status/1931778131943154019,1
1931795534701826347,cooltime2003,2025-06-08T19:28:41.000Z,2025-06-08,"Plz someone give this beautiful girl a home, such precious darling",https://x.com/cooltime2003/status/1931795534701826347,1
1931837172635865164,AlanPilotic1,2025-06-08T22:14:08.000Z,2025-06-08,How can you not love that face!?,https://x.com/AlanPilotic1/status/1931837172635865164,1
1932970126715883910,Nikki,2025-06-12T01:16:05.000Z,2025-06-12,Just a girl and her dog.,https://x.com/Niknakgirl23/status/1932970126715883910,0
1932974001623871492,robertmblakejr1,2025-06-12T01:31:29.000Z,2025-06-12,"You're cute. But please, give us a better shot of your 7mo old puppy.",https://x.com/robertmblakejr1/status/1932974001623871492,1
1932972775456604245,a_brian3098,2025-06-12T01:26:37.000Z,2025-06-12,You should have said just a beautiful  girl and her dog,https://x.com/a_brian3098/status/1932972775456604245,1
1932980770571784405,ChrisDArtworks,2025-06-12T01:58:23.000Z,2025-06-12,Beauty!,https://x.com/ChrisDArtworks/status/1932980770571784405,1
1932971489810071647,Stephenmac437,2025-06-12T01:21:30.000Z,2025-06-12,German shepherd?,https://x.com/Stephenmac437/status/1932971489810071647,1
1932970821448032406,justhalo734,2025-06-12T01:18:51.000Z,2025-06-12,And a beautiful woman you are,https://x.com/justhalo734/status/1932970821448032406,1
1932884377379143840,mel 112,2025-06-11T19:35:21.000Z,2025-06-11,ahh yes instead of criticizing men for treating women like dogs let’s criticize woman for making a joke about it. so smart surely this will end misogyny,https://x.com/brinaroan/status/1932884377379143840,0
1932955762105397616,TiaNEVERTamera,2025-06-12T00:19:00.000Z,2025-06-12,wait til they hear feminist anthems,https://x.com/TiaNEVERTamera/status/1932955762105397616,1
