start_id,end_id,level,type
1932885641949319354,1932423317601800340,1,reply_to
1932587572171087891,1932423317601800340,1,reply_to
1932754194987155577,1932423317601800340,1,reply_to
1932603487134618015,1932423317601800340,1,reply_to
1932603272830787680,1932423317601800340,1,reply_to
1932837099050352879,1932423317601800340,1,reply_to
1932456180695154758,1932423317601800340,1,reply_to
1932424256882635033,1932423317601800340,1,reply_to
1933101087445455238,1932423317601800340,1,reply_to
1932738915469082761,1932423317601800340,1,reply_to
1932427389843189970,1932423317601800340,1,reply_to
1932756926670029229,1932423317601800340,1,reply_to
1932978157197668621,1932423317601800340,1,reply_to
1932825181262889334,1932423317601800340,1,reply_to
1932970126715883910,ROOT,0,original
1932974001623871492,1932970126715883910,1,reply_to
1932972775456604245,1932970126715883910,1,reply_to
1932980770571784405,1932970126715883910,1,reply_to
1932971489810071647,1932970126715883910,1,reply_to
1932970821448032406,1932970126715883910,1,reply_to
1932971708161372262,1932970126715883910,1,reply_to
1933001467839066129,1932970126715883910,1,reply_to
1932979933174808698,1932970126715883910,1,reply_to
1932989476021637530,1932970126715883910,1,reply_to
1933070760962044150,1932970126715883910,1,reply_to
1932972505809236077,1932970126715883910,1,reply_to
1932971107943895083,1932970126715883910,1,reply_to
1933114046506565861,1932970126715883910,1,reply_to
1933145503815872727,1932970126715883910,1,reply_to
1932988631808868469,1932970126715883910,1,reply_to
1932989767727161589,1932970126715883910,1,reply_to
1932979995997004183,1932970126715883910,1,reply_to
1932974020187631832,1932970126715883910,1,reply_to
1932991462980956548,1932970126715883910,1,reply_to
1933125882941669527,1932970126715883910,1,reply_to
1933131904120742240,1932970126715883910,1,reply_to
1932971009789047109,1932970126715883910,1,reply_to
1932973226843578863,1932970126715883910,1,reply_to
1932983107776663722,1932970126715883910,1,reply_to
1932974719449379198,1932970126715883910,1,reply_to
1932971776713044357,1932970126715883910,1,reply_to
1932971886452879717,1932970126715883910,1,reply_to
1932984094625022386,1932970126715883910,1,reply_to
1932975176377119109,1932970126715883910,1,reply_to
1932975044923150707,1932970126715883910,1,reply_to
1932996159229829327,1932970126715883910,1,reply_to
1933012903323377956,1932970126715883910,1,reply_to
1932998872361476139,1932970126715883910,1,reply_to
1932971139246031022,1932970126715883910,1,reply_to
1932972999118033350,1932970126715883910,1,reply_to
1932974144767078526,1932970126715883910,1,reply_to
1932972473697399098,1932970126715883910,1,reply_to
1932970956386894130,1932970126715883910,1,reply_to
1932982709338452118,1932970126715883910,1,reply_to
1932992559229645166,1932970126715883910,1,reply_to
1932970414432821321,1932970126715883910,1,reply_to
1932997356305191223,1932970126715883910,1,reply_to
1932981825632411731,1932970126715883910,1,reply_to
1932978180794552695,1932970126715883910,1,reply_to
1932972600130695253,1932970126715883910,1,reply_to
1932977761229905995,1932970126715883910,1,reply_to
1932980226843197666,1932970126715883910,1,reply_to
1933106177400787108,1932970126715883910,1,reply_to
1932991924845359530,1932970126715883910,1,reply_to
1933003049175577045,1932970126715883910,1,reply_to
1932970614173618533,1932970126715883910,1,reply_to
1933135527554781271,1932970126715883910,1,reply_to
1932973536286806262,1932970126715883910,1,reply_to
1932977368806949080,1932970126715883910,1,reply_to
1932991654031732993,1932970126715883910,1,reply_to
1932975646592151712,1932970126715883910,1,reply_to
1932973265464729941,1932970126715883910,1,reply_to
1932981369468338557,1932970126715883910,1,reply_to
1932994507512950941,1932970126715883910,1,reply_to
1932972656317305259,1932970126715883910,1,reply_to
1932978954178298062,1932970126715883910,1,reply_to
1933125816227184660,1932970126715883910,1,reply_to
1932971902022398340,1932970126715883910,1,reply_to
1932976315608465636,1932970126715883910,1,reply_to
1932986622305309127,1932970126715883910,1,reply_to
1933000679096004896,1932970126715883910,1,reply_to
1933156449104093610,1932970126715883910,1,reply_to
1933079224170295360,1932970126715883910,1,reply_to
1932978967406870795,1932970126715883910,1,reply_to
1933065146802614716,1932970126715883910,1,reply_to
1933014378296541296,1932970126715883910,1,reply_to
1931716494573838718,ROOT,0,original
1931819469522813223,1931716494573838718,1,reply_to
1931877156856152441,1931819469522813223,2,reply_to
1931881731700949115,1931819469522813223,2,reply_to
1931734380076212418,1931716494573838718,1,reply_to
1931810602508599414,1931716494573838718,1,reply_to
1932321728707146186,1931716494573838718,1,reply_to
1932308710409609647,1931716494573838718,1,reply_to
1931969432332673403,1931716494573838718,1,reply_to
1931966819067404488,1931716494573838718,1,reply_to
1931907673890410983,1931716494573838718,1,reply_to
1931801079957639434,1931716494573838718,1,reply_to
1931797268086284679,1931716494573838718,1,reply_to
1931814809747767704,1931716494573838718,1,reply_to
1931824825615753292,1931716494573838718,1,reply_to
1931752699881529458,1931716494573838718,1,reply_to
1931867291878125883,1931716494573838718,1,reply_to
1931978520416473254,1931716494573838718,1,reply_to
1931800928178549108,1931716494573838718,1,reply_to
1931823870438527188,1931716494573838718,1,reply_to
1932195671593160942,1931716494573838718,1,reply_to
1931829925885124960,1931716494573838718,1,reply_to
1931761028771246189,1931716494573838718,1,reply_to
1931866795549552797,1931716494573838718,1,reply_to
1931910495482650873,1931716494573838718,1,reply_to
1932115085012746243,1931716494573838718,1,reply_to
1932306608580858252,1931716494573838718,1,reply_to
1932162909758689753,1931716494573838718,1,reply_to
1932089256488681822,1931716494573838718,1,reply_to
1931883884699902036,1931716494573838718,1,reply_to
1931856771825480117,1931716494573838718,1,reply_to
1932153605290942839,1931716494573838718,1,reply_to
1931732414650532086,1931716494573838718,1,reply_to
1931737306870026524,1931716494573838718,1,reply_to
1932090009588486216,1931716494573838718,1,reply_to
1932178296692670650,1931716494573838718,1,reply_to
1932092907647062369,1931716494573838718,1,reply_to
1932207872257273954,1931716494573838718,1,reply_to
1932373182700564541,1931716494573838718,1,reply_to
1931843889524322636,1931716494573838718,1,reply_to
1931719882673959361,1931716494573838718,1,reply_to
1931875278868861420,1931716494573838718,1,reply_to
1931781886977683896,1931716494573838718,1,reply_to
1932635391909101690,1931716494573838718,1,reply_to
1932243784747626552,1931716494573838718,1,reply_to
1931800940253950076,1931716494573838718,1,reply_to
1931813558058127570,1931716494573838718,1,reply_to
1932283980285714730,1931716494573838718,1,reply_to
1932285254611673179,1931716494573838718,1,reply_to
1931838951003742532,1931716494573838718,1,reply_to
1932234922397233191,1931716494573838718,1,reply_to
1932152585244545368,1931716494573838718,1,reply_to
1931970836358934796,1931716494573838718,1,reply_to
1932080782601818185,1931716494573838718,1,reply_to
1932130411309621372,1931716494573838718,1,reply_to
1931903115780915555,1931716494573838718,1,reply_to
1931832770298339422,1931716494573838718,1,reply_to
1931736795676610678,1931716494573838718,1,reply_to
1932059577245167952,1931716494573838718,1,reply_to
1932230174520844747,1931716494573838718,1,reply_to
1931874855768707326,1931716494573838718,1,reply_to
1931871769859924328,1931716494573838718,1,reply_to
1931873290727178620,1931716494573838718,1,reply_to
1931915571085639946,1931716494573838718,1,reply_to
1932031128044707857,1931716494573838718,1,reply_to
1932514349001945505,1931716494573838718,1,reply_to
1932095858285138177,1931716494573838718,1,reply_to
1931735418212422012,1931716494573838718,1,reply_to
1931768648668197017,1931716494573838718,1,reply_to
1931756554694402254,1931716494573838718,1,reply_to
1932199698091364808,1931716494573838718,1,reply_to
1931730560122339680,1931716494573838718,1,reply_to
1931778131943154019,1931716494573838718,1,reply_to
1931778639294570574,1931716494573838718,1,reply_to
1931837172635865164,1931716494573838718,1,reply_to
1931795534701826347,1931716494573838718,1,reply_to
1932150746725691754,1931716494573838718,1,reply_to
1931777994202480751,1931716494573838718,1,reply_to
1931863666770792599,1931716494573838718,1,reply_to
1931872567574544506,1931716494573838718,1,reply_to
1931990839892557997,1931716494573838718,1,reply_to
1931732465556836533,1931716494573838718,1,reply_to
1931829463266034040,1931716494573838718,1,reply_to
1931716857083421121,1931716494573838718,1,reply_to
1931886743189438676,1931716494573838718,1,reply_to
1931907496928543138,1931716494573838718,1,reply_to
1931790694873460895,1931716494573838718,1,reply_to
1932470447070757201,1931716494573838718,1,reply_to
1932313093473800310,1931716494573838718,1,reply_to
1932113902449594574,1931716494573838718,1,reply_to
1932178095018283048,1931716494573838718,1,reply_to
1932130566016549047,1931716494573838718,1,reply_to
1932392237608104308,1931716494573838718,1,reply_to
1932207835682631802,1931716494573838718,1,reply_to
1932388020612694408,1931716494573838718,1,reply_to
1932293211352932837,1931716494573838718,1,reply_to
1931961741929259285,1931716494573838718,1,reply_to
1932329520008192414,1931716494573838718,1,reply_to
1931834473722872062,1931716494573838718,1,reply_to
1931885298310635812,1931716494573838718,1,reply_to
1931806891690152033,1931716494573838718,1,reply_to
1932040649408205276,1931716494573838718,1,reply_to
1932177938650440008,1931716494573838718,1,reply_to
1932154336165110147,1931716494573838718,1,reply_to
1931855611999793408,1931716494573838718,1,reply_to
1931937552472363379,1931716494573838718,1,reply_to
1931937482993545393,1931716494573838718,1,reply_to
1932125642692100451,1931716494573838718,1,reply_to
1931911529273897277,1931716494573838718,1,reply_to
1931915820784922794,1931716494573838718,1,reply_to
1932181496279753035,1931716494573838718,1,reply_to
1931889037851177120,1931716494573838718,1,reply_to
1932141467050615048,1931716494573838718,1,reply_to
1932408193902362638,1931716494573838718,1,reply_to
1932233677574140088,1931716494573838718,1,reply_to
1931874948852949293,1931716494573838718,1,reply_to
1931817706036051973,1931716494573838718,1,reply_to
1931996422775201833,1931716494573838718,1,reply_to
1932118077778337933,1931716494573838718,1,reply_to
1932125242278682743,1931716494573838718,1,reply_to
1932067559408615515,1931716494573838718,1,reply_to
1932118009092440458,1931716494573838718,1,reply_to
1931750960851730574,1931716494573838718,1,reply_to
1932285776940925158,1931716494573838718,1,reply_to
1932080714012397862,1931716494573838718,1,reply_to
1931795102818603101,1931716494573838718,1,reply_to
1931736101020106957,1931716494573838718,1,reply_to
1931776969840169358,1931716494573838718,1,reply_to
1932196670248239306,1931716494573838718,1,reply_to
1931758358090121700,1931716494573838718,1,reply_to
1931756606573690979,1931716494573838718,1,reply_to
1931851930546143424,1931716494573838718,1,reply_to
1931800678684324261,1931716494573838718,1,reply_to
1931776897626562905,1931716494573838718,1,reply_to
1931789667529085002,1931716494573838718,1,reply_to
1931739089554051072,1931716494573838718,1,reply_to
1931803653352067194,1931716494573838718,1,reply_to
1931719704575394015,1931716494573838718,1,reply_to
1931818131929927920,1931716494573838718,1,reply_to
1931906749117747324,1931716494573838718,1,reply_to
1931939196555378898,1931716494573838718,1,reply_to
1931813191744725152,1931716494573838718,1,reply_to
1932220609423196622,1931716494573838718,1,reply_to
1931909339968622796,1931716494573838718,1,reply_to
1931992410097099261,1931716494573838718,1,reply_to
1932032790763127078,1931716494573838718,1,reply_to
1932153709653344475,1931716494573838718,1,reply_to
1931836135644541262,1931716494573838718,1,reply_to
1931881979466903617,1931716494573838718,1,reply_to
1932347487093707019,1931716494573838718,1,reply_to
1932216323066728554,1931716494573838718,1,reply_to
1932049409136808232,1931716494573838718,1,reply_to
1932077506619736258,1931716494573838718,1,reply_to
1932793166647996795,1931716494573838718,1,reply_to
1931815916427153536,1931716494573838718,1,reply_to
1931827210073104616,1931716494573838718,1,reply_to
1932988842958815689,1931716494573838718,1,reply_to
1932435584578146809,1931716494573838718,1,reply_to
1931983838940401830,1931716494573838718,1,reply_to
1932130019758789045,1931716494573838718,1,reply_to
1931914146976518369,1931716494573838718,1,reply_to
1931795756547269061,1931716494573838718,1,reply_to
1931736840119243083,1931716494573838718,1,reply_to
1931763944319832443,1931716494573838718,1,reply_to
1931803273012593042,1931716494573838718,1,reply_to
1931872330982297708,1931716494573838718,1,reply_to
1932560496273793219,ROOT,0,original
1932560745893339621,1932560496273793219,1,reply_to
1932701642308120701,1932560745893339621,2,reply_to
1932586192773787716,1932560496273793219,1,reply_to
1932954380812136934,1932560496273793219,1,reply_to
1932956637079159084,1932954380812136934,2,reply_to
1932893710267916553,1932560496273793219,1,reply_to
1932895024812863506,1932893710267916553,2,reply_to
1932799813541826566,1932560496273793219,1,reply_to
1932975629185499198,1932560496273793219,1,reply_to
1932754976893444316,1932560496273793219,1,reply_to
1932996567507861560,1932560496273793219,1,reply_to
1932564538253058463,1932560496273793219,1,reply_to
1932806126200107092,1932560496273793219,1,reply_to
1932904892244386117,1932560496273793219,1,reply_to
1932706453162504251,1932560496273793219,1,reply_to
1932869570550972920,1932560496273793219,1,reply_to
1932908201038827560,1932560496273793219,1,reply_to
1932801439564190001,1932560496273793219,1,reply_to
1932631048409788675,1932560496273793219,1,reply_to
1932998138278625520,1932560496273793219,1,reply_to
1932788964835909850,1932560496273793219,1,reply_to
1932574955100602635,1932560496273793219,1,reply_to
1932561361974014017,1932560496273793219,1,reply_to
1932880165207417103,1932560496273793219,1,reply_to
1932561760235508002,1932560496273793219,1,reply_to
1932943544689582575,1932560496273793219,1,reply_to
1932832228599607393,1932560496273793219,1,reply_to
1932562721809031315,1932560496273793219,1,reply_to
1932782788006342949,1932560496273793219,1,reply_to
1932806799016784037,1932560496273793219,1,reply_to
1932906550919635352,1932560496273793219,1,reply_to
1932572761526055184,1932560496273793219,1,reply_to
1932560900017537349,1932560496273793219,1,reply_to
1932946964636721290,1932560496273793219,1,reply_to
1932974003016421838,1932560496273793219,1,reply_to
1933131651225395546,1932560496273793219,1,reply_to
1932796121354809597,1932560496273793219,1,reply_to
1932588119812935733,1932560496273793219,1,reply_to
1932707864562315665,1932560496273793219,1,reply_to
1932888766072475682,1932560496273793219,1,reply_to
